ref_no,name,pointx_class,feature_easting,feature_northing,description,x_normed,y_normed,longitude,latitude
63972391,Electricity Sub Station,6340433,547390.1,188662.4,"A place of electrical features, a type of infrastructure and facilities",0.7525242968951579,0.7265013424567525,0.1259651033538292,51.57754424135616
104532919,Nivid Biometrics Ltd,2080117,530835.3,183135.0,"A place of computer systems services, a type of it, advertising, marketing and media services",0.4650898770104068,0.5973762617394162,-0.1171510764894468,51.53044978418358
163652379,Onslows,2110190,527518.6,178022.3,"A place of property sales, a type of property and development services",0.4081878386514148,0.4843606620520896,-0.1666155693711664,51.48637769567778
146520091,Amira,2100156,523354.1,181494.0,"A place of hair and beauty services, a type of personal, consumer and other services",0.3363894383761933,0.5674457069705793,-0.2254202928466149,51.52025815935063
107699234,Wi-Fi Hotspot (O2 Limited),6340802,529253.2,181332.0,"A place of wifi hotspots, a type of infrastructure and facilities",0.439700696654339,0.5562982179877876,-0.1390823891691595,51.51449589616353
124764145,Esso,10540737,507759.8,178778.7,"A place of petrol and fuel stations, a type of road and rail transport",0.0736217424959146,0.4988161457330267,-0.4464311060282841,51.4961554858748
162701900,Rest Up,1010005,532595.0,179095.6,"A place of hostels and refuges for the homeless, a type of accommodation",0.4985808893093661,0.5064290650383478,-0.0906082295114691,51.49392374909077
167047975,Footbridge,10550747,533039.7,169774.9,"A place of footbridges, a type of walking transport",0.505375419282704,0.2974136466110047,-0.0883875290836544,51.41092878552738
64037585,Electricity Sub Station,6340433,535323.2,183120.8,"A place of electrical features, a type of infrastructure and facilities",0.5427195321235057,0.6023382537866343,-0.0520446009996052,51.531355197691965
127719231,S D K Training,5320403,528914.8,177863.2,"A place of training providers and centres, a type of recreational and vocational education",0.4329061666810011,0.4848138120107396,-0.145923242790058,51.4862322462561
48088850,Cafe Bijou,1020043,525281.8,190550.8,"A place of restaurants, a type of eating and drinking",0.3692164788853534,0.7699448289925342,-0.194749569054453,51.60016021537152
105185192,American Dry Cleaning Company,2100158,531799.0,184528.9,"A place of cleaning services, a type of personal, consumer and other services",0.4808979100369829,0.6290967588449208,-0.1033868633693673,51.54281776264608
123708349,Cash Machine (National Westminster Bank/NatWest),2090141,523294.1,178609.5,"A place of cash machines, a type of legal and financial",0.3366302571600585,0.4987934882350942,-0.2262770139776135,51.4930234754873
165451799,Beers of the World,1020034,531400.7,175697.5,"A place of pubs, bars and inns, a type of eating and drinking",0.4741412230153944,0.4287908826228318,-0.1123343089978241,51.46346098476338
111226565,Medical Hair Centre,2100156,551200.5,188826.1,"A place of hair and beauty services, a type of personal, consumer and other services",0.8183503913305246,0.7279310305762936,0.1811764031880532,51.57709949487487
141918076,Eggfree Cake Box,7400524,544003.8,185984.2,"A place that produces baking and confectionery, a type of manufacturing and production",0.6901522318740861,0.6649635780720735,0.0725642673205596,51.554075487471295
114128363,P N K S Boutique,9460656,553084.8,188600.0,"A place that sells clothing, a type of retail",0.8478541326223445,0.7243941951490297,0.2058409512824335,51.575234332018574
68659408,Tennis Courts,4240305,524721.7,173018.4,"A place of tennis facilities, a type of sports complex",0.3609873570138471,0.3710958298875055,-0.2078758297936173,51.442060876039214
68651218,Letter Box,6340457,521414.6,189866.0,"A place of letter boxes, a type of infrastructure and facilities",0.3056850434333878,0.7577913471015396,-0.2482349203888217,51.59614712541319
108409229,British Institute of Radiology,2100167,531861.0,181916.0,"A place of headquarters, administration and central offices, a type of personal, consumer and other services",0.4848094951406214,0.5748547087945078,-0.101005518712018,51.52125074592867
166915769,Footbridge,10550747,550730.5,179458.9,"A place of footbridges, a type of walking transport",0.8061408789885611,0.518052361477722,0.1669849869767348,51.49405907405959
125506445,Oncu Food Centre,9470669,534897.3,194687.9,"A place that sells grocers, farm shops and pick your own, a type of retail",0.5379719618130214,0.8653238322892003,-0.0515657348736063,51.63572436652814
110602797,Harris & Hoole,1020013,505575.0,184194.3,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.032114904962587,0.6234550418597274,-0.4795313889645871,51.54605565915149
126968647,Powys Lane Property Company,2110194,532860.3,184139.4,"A place of property development services, a type of property and development services",0.5021931710673433,0.623794904328715,-0.0856332101064384,51.5404248242214
54467896,M F Taylor & Son,2030054,508167.9,183294.3,"A place of painting and decorating services, a type of construction services",0.0783521114646942,0.5983052191546487,-0.4411245622430234,51.535569815334725
161796997,Peckham Cellars,1020034,535038.6,176781.5,"A place of pubs, bars and inns, a type of eating and drinking",0.5375247269287005,0.4570130620475581,-0.0588480030262061,51.473788732210814
54467862,Hare & Humphreys,2130206,525736.8,179340.3,"A place of household repairs and restoration, a type of repair and servicing",0.3806656919239701,0.5128864519491113,-0.1891989493972928,51.49805031868839
105224459,Gallery Different,3170813,529811.1,181566.8,"A place of art galleries, a type of historical and cultural attractions",0.4468736561451793,0.5662448595801566,-0.1329148124875129,51.51834569365308
63880694,Allotment Gardens,6340453,550828.3,174739.8,"A place of allotments, a type of infrastructure and facilities",0.8132106304291735,0.4089791664306511,0.1708447444687655,51.45069523331809
108333898,Yashin Sushi & Bar,1020043,525438.7,179659.2,"A place of restaurants, a type of eating and drinking",0.3730110948653995,0.5190243681390263,-0.1955101260198298,51.50058370001729
95755087,Tekuchi,2080115,531604.6,183640.9,"A place of artists, illustrators and calligraphers, a type of it, advertising, marketing and media services",0.4789541584243571,0.610608240531998,-0.1053201315740539,51.53551101391745
129837086,Viva Carpet Cleaning,2100158,529544.1,192123.3,"A place of cleaning services, a type of personal, consumer and other services",0.4476477165218887,0.8072753225861268,-0.1283449708547339,51.61393556891873
149637911,Falafel Hut,1020018,522986.5,180217.9,"A place of fast food and takeaway outlets, a type of eating and drinking",0.3317794787993463,0.531148395282709,-0.2298396165401039,51.50591875861333
133151675,Complete Design & Build,2030045,532954.3,182712.5,"A place of building contractors, a type of construction services",0.4989593188268685,0.5906016698575977,-0.0888942538156881,51.52730385516433
91406154,Core a V,7420567,522463.4,168451.8,"A place that produces electronic equipment, a type of manufacturing and production",0.3210871247957345,0.2664861619331377,-0.2428269610451375,51.4010708812209
123149801,Vivid Wire,2080124,531653.8,182277.0,"A place of internet services, a type of it, advertising, marketing and media services",0.4827384535993808,0.5800591360696041,-0.1026540662139027,51.523343059161725
64124487,Sainsbury's,9470819,513188.8,172010.9,"A place that sells supermarket chains, a type of retail",0.1612849402253373,0.3451348687564435,-0.3752135545425775,51.43419638982631
118138365,D C Advisory,2090147,532810.1,181104.2,"A place of financial advice services, a type of legal and financial",0.5006106476305152,0.5521518958661396,-0.0881502721930954,51.51203110956794
68654035,Letter Box,6340457,537956.5,182897.9,"A place of letter boxes, a type of infrastructure and facilities",0.5896103896103896,0.5940229520454057,-0.0129130334694751,51.52739900683025
103275808,Pay Less Food & Wine,9470699,530553.6,177992.5,"A place of convenience stores and independent supermarkets, a type of retail",0.4646254407843811,0.4868303293267324,-0.1193471644736246,51.4866094162616
22046110,Bus Stop (Great Eastern Street),10590732,533224.1,182709.3,"A place of bus stops, a type of bus transport",0.5075083856540811,0.5897406849361625,-0.081748345049387,51.5268453911155
127724179,Poshwears,9460656,534085.5,168535.6,"A place that sells clothing, a type of retail",0.5217166939021244,0.2690238017015781,-0.0752089598643241,51.39944510721614
16452441,Boots,5280364,537695.9,180407.0,"A place of chemists and pharmacies, a type of health practitioners and establishments",0.5829878730540983,0.5371979472306874,-0.0194379587537018,51.50495516246466
107659858,Cidabridge Properties Ltd,2110194,526494.3,183664.1,"A place of property development services, a type of property and development services",0.3951148189558786,0.6112426504741082,-0.1755451130549835,51.5368758633302
159608599,Designers of Knightsbridge Ltd,2140214,525501.3,179390.9,"A place of design services, a type of research and design",0.3702244775092457,0.5151295442444291,-0.1979038055527183,51.49907466448344
54697659,Passbadge,2100170,532578.0,181906.7,"A place of lock, key and security services, a type of personal, consumer and other services",0.4984776812591382,0.5705271266893996,-0.0896310812545857,51.51934833778831
95488382,Clean-Cut,2100156,549918.9,184688.0,"A place of hair and beauty services, a type of personal, consumer and other services",0.793652704910983,0.6325860135265262,0.1586813855499683,51.539671808530265
124014372,The Gift Centre,9480717,524897.8,184584.8,"A place that sells gifts and cards, a type of retail",0.3636019609529543,0.6302069762436134,-0.2016491220696457,51.5448056999036
166231372,Landing Stage,10560753,525742.6,175660.7,"A place of moorings and unloading facilities, a type of water transport",0.3793927926378257,0.429642804545094,-0.191570738963766,51.465047940090656
160709737,Darren Jonathan,2100156,537538.4,166208.6,"A place of hair and beauty services, a type of personal, consumer and other services",0.5795648060548723,0.2145778341697726,-0.0278231999528236,51.37704748930227
161919141,Leisure Centre,4240293,525547.3,177585.3,"A place of gymnasiums, sports halls and leisure centres, a type of sports complex",0.3786720564204004,0.4750484304018307,-0.1914618844365223,51.48306751157521
151354947,Golden House,2030045,531587.1,183562.0,"A place of building contractors, a type of construction services",0.4789541584243571,0.610608240531998,-0.1053201315740539,51.53551101391745
158337012,Serco Experience Lab,2080127,532237.8,180199.3,"A place of marketing services, a type of it, advertising, marketing and media services",0.4926808291046701,0.5343204449932594,-0.0950848290449669,51.50506665647662
124046344,Highams Lounge,1020013,538646.9,191769.3,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.6011886127117911,0.7978588664453783,0.0003274594659735,51.608074542667225
157768031,Cards Galore,9480717,531226.9,181712.0,"A place that sells gifts and cards, a type of retail",0.4721768297927238,0.5699606892410871,-0.1116650298294333,51.51948037754243
161082011,Sports Facility,4240302,543294.6,184965.9,"A place of sports grounds, stadia and pitches, a type of sports complex",0.6808291046701642,0.6433936400403304,0.0643647730902148,51.54565893724099
107647320,Shimark Hair & Beauty,2100156,535447.7,197960.9,"A place of hair and beauty services, a type of personal, consumer and other services",0.5454201427711362,0.9375785931959534,-0.0440789798941879,51.66427708512851
159607426,Gardens of Bromley,2030052,538560.1,166407.1,"A place of gardening, landscaping and tree surgery services, a type of construction services",0.5988647114474929,0.2211031935743335,-0.0116003600334488,51.37936346729629
54307654,Bus Stop (Heathrow Central Bus Station),10590732,507444.5,176000.2,"A place of bus stops, a type of bus transport",0.0672916487486024,0.4365986564103726,-0.4525657710294434,51.47154341132367
